query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_955,1136177.KCA1_0354,2.81e-138,410.0,"COG3290@1|root,COG3290@2|Bacteria,1V1ET@1239|Firmicutes,4HGNA@91061|Bacilli,3F71I@33958|Lactobacillaceae",91061|Bacilli,T,GHKL domain,-,-,2.7.13.3,ko:K07706,"ko02020,ko02024,map02020,map02024",M00495,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,HATPase_c_5
Cluster_956,220668.lp_1767,5.01e-311,848.0,"COG3757@1|root,COG3757@2|Bacteria,1V2YH@1239|Firmicutes,4HKBF@91061|Bacilli,3F4G3@33958|Lactobacillaceae",91061|Bacilli,M,"hydrolase, family 25",-,-,-,ko:K07273,-,-,-,-,ko00000,-,-,-,Glyco_hydro_25
Cluster_957,220668.lp_0787,1.33e-310,847.0,"COG1508@1|root,COG1508@2|Bacteria,1TQ0H@1239|Firmicutes,4HA8T@91061|Bacilli,3F4R8@33958|Lactobacillaceae",91061|Bacilli,K,"Sigma-54 factor, core binding domain",rpoN,-,-,ko:K03092,"ko02020,ko05111,map02020,map05111",-,-,-,"ko00000,ko00001,ko03021",-,-,-,"Sigma54_AID,Sigma54_CBD,Sigma54_DBD"
Cluster_958,220668.lp_3460,9.34e-317,863.0,"COG3864@1|root,COG3864@2|Bacteria,1VE6N@1239|Firmicutes,4HMSF@91061|Bacilli,3F556@33958|Lactobacillaceae",91061|Bacilli,S,Putative metallopeptidase domain,-,-,-,-,-,-,-,-,-,-,-,-,"DUF2201,DUF2201_N"
Cluster_959,220668.lp_3507,0.0,868.0,"COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4H9W2@91061|Bacilli,3F54Z@33958|Lactobacillaceae",91061|Bacilli,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",pts29C,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,PTS_EIIC
Cluster_960,220668.lp_1614,1.2199999999999999e-274,755.0,"COG0452@1|root,COG0452@2|Bacteria,1TPP3@1239|Firmicutes,4HAK8@91061|Bacilli,3F3XX@33958|Lactobacillaceae",91061|Bacilli,H,"Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine",coaBC,-,"4.1.1.36,6.3.2.5","ko:K01598,ko:K13038","ko00770,ko01100,map00770,map01100",M00120,"R03269,R04231","RC00064,RC00090,RC00822","ko00000,ko00001,ko00002,ko01000",-,-,-,"DFP,Flavoprotein"
Cluster_961,1423806.JCM15457_1490,1.49e-137,409.0,"COG0277@1|root,COG0277@2|Bacteria,1U53V@1239|Firmicutes,4HDF7@91061|Bacilli",91061|Bacilli,C,COG0277 FAD FMN-containing dehydrogenases,yvdP,-,-,-,-,-,-,-,-,-,-,-,"BBE,FAD_binding_4"
Cluster_962,1136177.KCA1_2787,6.19e-178,511.0,"COG0477@1|root,COG0477@2|Bacteria,1TPHW@1239|Firmicutes,4HDHP@91061|Bacilli,3F57A@33958|Lactobacillaceae",91061|Bacilli,EGP,Major Facilitator Superfamily,-,-,-,ko:K08166,-,-,-,-,"ko00000,ko02000",2.A.1.3.10,-,-,MFS_1
Cluster_963,220668.lp_3189,4.03e-300,821.0,"COG1686@1|root,COG1686@2|Bacteria,1TQN0@1239|Firmicutes,4HBD4@91061|Bacilli,3F43S@33958|Lactobacillaceae",91061|Bacilli,M,Belongs to the peptidase S11 family,dacA,"GO:0003674,GO:0003824,GO:0004175,GO:0004180,GO:0004185,GO:0005575,GO:0005618,GO:0005623,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0009002,GO:0016787,GO:0017171,GO:0019538,GO:0030312,GO:0043170,GO:0044238,GO:0044464,GO:0070008,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564",3.4.16.4,ko:K07258,"ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11"
Cluster_964,220668.lp_3267,0.0,882.0,"COG1249@1|root,COG1249@2|Bacteria,1TS0Z@1239|Firmicutes,4HBYB@91061|Bacilli,3F3K2@33958|Lactobacillaceae",91061|Bacilli,C,Glutathione reductase,gshR3,-,1.8.1.7,ko:K00383,"ko00480,ko04918,map00480,map04918",-,"R00094,R00115",RC00011,"ko00000,ko00001,ko01000",-,-,-,"Pyr_redox_2,Pyr_redox_dim"
Cluster_965,220668.lp_0085,6.97e-301,823.0,"COG0534@1|root,COG0534@2|Bacteria,1TPFM@1239|Firmicutes,4HEHY@91061|Bacilli,3F3KX@33958|Lactobacillaceae",91061|Bacilli,V,MATE efflux family protein,mepA,-,-,ko:K18908,-,M00705,-,-,"ko00000,ko00002,ko01504,ko02000",2.A.66.1.13,-,-,MatE
Cluster_966,220668.lp_1162,4.49e-313,853.0,"COG0513@1|root,COG0513@2|Bacteria,1TQ9R@1239|Firmicutes,4HANR@91061|Bacilli,3F4K8@33958|Lactobacillaceae",91061|Bacilli,L,DEAD DEAH box helicase,yfmL,"GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0090304,GO:0140098,GO:1901360",-,-,-,-,-,-,-,-,-,-,"DEAD,Helicase_C"
Cluster_967,220668.lp_2321,4.68e-315,858.0,"COG0285@1|root,COG0285@2|Bacteria,1TPX5@1239|Firmicutes,4HBJM@91061|Bacilli,3F498@33958|Lactobacillaceae",91061|Bacilli,H,Belongs to the folylpolyglutamate synthase family,folC,-,"6.3.2.12,6.3.2.17",ko:K11754,"ko00790,ko01100,map00790,map01100","M00126,M00841","R00942,R02237,R04241","RC00064,RC00090,RC00162","ko00000,ko00001,ko00002,ko01000",-,-,-,"Mur_ligase_C,Mur_ligase_M"
Cluster_968,220668.lp_0601,0.0,886.0,"COG3579@1|root,COG3579@2|Bacteria,1TRJN@1239|Firmicutes,4HBZ9@91061|Bacilli,3F49B@33958|Lactobacillaceae",91061|Bacilli,E,Peptidase C1-like family,pepC,-,3.4.22.40,ko:K01372,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,Peptidase_C1_2
Cluster_969,220668.lp_0888,1.5e-315,860.0,"COG0531@1|root,COG0531@2|Bacteria,1TQ48@1239|Firmicutes,4HBGT@91061|Bacilli,3F3YJ@33958|Lactobacillaceae",91061|Bacilli,E,amino acid,steT,"GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015291,GO:0015297,GO:0015318,GO:0015711,GO:0015807,GO:0015849,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1902475,GO:1903825,GO:1905039",-,ko:K03294,-,-,-,-,ko00000,2.A.3.2,-,-,AA_permease_2
Cluster_970,220668.lp_0369,0.0,876.0,"COG1249@1|root,COG1249@2|Bacteria,1TS0Z@1239|Firmicutes,4HBYB@91061|Bacilli,3F3K2@33958|Lactobacillaceae",91061|Bacilli,C,Glutathione reductase,gshR,-,1.8.1.7,ko:K00383,"ko00480,ko04918,map00480,map04918",-,"R00094,R00115",RC00011,"ko00000,ko00001,ko01000",-,-,-,"Pyr_redox_2,Pyr_redox_dim"
Cluster_971,220668.lp_2145,8.97e-255,706.0,"2BCCC@1|root,325XR@2|Bacteria,1UFIP@1239|Firmicutes,4IESV@91061|Bacilli,3F3X6@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_972,936140.AEOT01000002_gene2138,7.18e-299,818.0,"COG1486@1|root,COG1486@2|Bacteria,1TQ9I@1239|Firmicutes,4H9TM@91061|Bacilli,3F4W5@33958|Lactobacillaceae",91061|Bacilli,G,Family 4 glycosyl hydrolase C-terminal domain,malH,-,3.2.1.122,ko:K01232,"ko00500,map00500",-,"R00837,R00838,R06113",RC00049,"ko00000,ko00001,ko01000",-,GH4,-,"Glyco_hydro_4,Glyco_hydro_4C"
Cluster_973,1215915.BN193_11715,3.16e-129,387.0,"2EK7I@1|root,2Z9UJ@2|Bacteria,1V0EM@1239|Firmicutes,4HCC0@91061|Bacilli,1YBPE@1357|Lactococcus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_975,1045854.WKK_06932,0.0,865.0,"COG1249@1|root,COG1249@2|Bacteria,1VTHV@1239|Firmicutes,4HV84@91061|Bacilli,4AYHA@81850|Leuconostocaceae",91061|Bacilli,C,Pyridine nucleotide-disulphide oxidoreductase,-,-,1.8.1.7,ko:K00383,"ko00480,ko04918,map00480,map04918",-,"R00094,R00115",RC00011,"ko00000,ko00001,ko01000",-,-,-,Pyr_redox_2
Cluster_976,220668.lp_0416,1.15e-298,817.0,"COG3290@1|root,COG3290@2|Bacteria,1V1ET@1239|Firmicutes,4HGNA@91061|Bacilli,3F71I@33958|Lactobacillaceae",91061|Bacilli,T,GHKL domain,plnB,-,2.7.13.3,ko:K07706,"ko02020,ko02024,map02020,map02024",M00495,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,HATPase_c_5
Cluster_977,220668.lp_0792,0.0,864.0,"COG0148@1|root,COG0148@2|Bacteria,1TP2S@1239|Firmicutes,4HAKI@91061|Bacilli,3F3JP@33958|Lactobacillaceae",91061|Bacilli,G,Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis,eno,"GO:0001968,GO:0003674,GO:0003824,GO:0004634,GO:0005488,GO:0005515,GO:0005518,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009986,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0019899,GO:0030312,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035375,GO:0042866,GO:0043236,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044877,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0050840,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576",4.2.1.11,ko:K01689,"ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","M00001,M00002,M00003,M00346,M00394",R00658,RC00349,"ko00000,ko00001,ko00002,ko01000,ko03019,ko04147",-,-,-,"Enolase_C,Enolase_N"
Cluster_978,220668.lp_3063,6.1600000000000005e-289,791.0,"COG3290@1|root,COG3290@2|Bacteria,1W1ZJ@1239|Firmicutes,4IEYA@91061|Bacilli,3F4ZC@33958|Lactobacillaceae",91061|Bacilli,T,GHKL domain,hpk9,-,2.7.13.3,ko:K07706,"ko02020,ko02024,map02020,map02024",M00495,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,HATPase_c_5
Cluster_979,220668.lp_2716,0.0,874.0,"COG1215@1|root,COG1215@2|Bacteria,1TR2P@1239|Firmicutes,4HAQN@91061|Bacilli,3F3RY@33958|Lactobacillaceae",91061|Bacilli,M,Glycosyl transferase,yijG,-,-,ko:K11936,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000,ko01003,ko02000","4.D.1.1.2,4.D.1.1.3",GT2,-,"Glyco_tranf_2_3,Glycos_transf_2"
Cluster_980,220668.lp_3596,5.45e-313,853.0,"COG0477@1|root,COG2814@2|Bacteria,1TRBM@1239|Firmicutes,4HE7W@91061|Bacilli,3F5E4@33958|Lactobacillaceae",91061|Bacilli,P,Sugar (and other) transporter,iolF,"GO:0003674,GO:0005215,GO:0005351,GO:0005402,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098655,GO:0098660,GO:0098662,GO:1902600",-,ko:K06610,-,-,-,-,"ko00000,ko02000",2.A.1.1.27,-,-,"MFS_1,Sugar_tr"
Cluster_981,1423734.JCM14202_1,1.55e-64,220.0,"28IJJ@1|root,2Z8KF@2|Bacteria,1VD95@1239|Firmicutes,4HK6A@91061|Bacilli",91061|Bacilli,-,-,-,-,-,ko:K19174,-,-,-,-,"ko00000,ko02048",-,-,-,-
Cluster_982,220668.lp_1713,0.0,881.0,"COG0019@1|root,COG0019@2|Bacteria,1TPE9@1239|Firmicutes,4H9XW@91061|Bacilli,3F3VJ@33958|Lactobacillaceae",91061|Bacilli,E,Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine,lysA,-,4.1.1.20,ko:K01586,"ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230","M00016,M00525,M00526,M00527",R00451,RC00299,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Orn_Arg_deC_N,Orn_DAP_Arg_deC"
Cluster_983,220668.lp_1848,1.79e-315,859.0,"COG1206@1|root,COG1206@2|Bacteria,1TP67@1239|Firmicutes,4HB27@91061|Bacilli,3F3WW@33958|Lactobacillaceae",91061|Bacilli,J,Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs,trmFO,"GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363",2.1.1.74,ko:K04094,-,-,-,-,"ko00000,ko01000,ko03016,ko03036",-,-,-,GIDA
Cluster_984,220668.lp_0286,3.4e-311,848.0,"COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4H9W2@91061|Bacilli,3F3Q4@33958|Lactobacillaceae",91061|Bacilli,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",licC,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,iYO844.BSU38390,PTS_EIIC
Cluster_985,220668.lp_0038,8e-310,845.0,"COG4863@1|root,COG4863@2|Bacteria,1V32Y@1239|Firmicutes,4HG2Q@91061|Bacilli,3F4HR@33958|Lactobacillaceae",91061|Bacilli,S,YycH protein,yycH,-,-,-,-,-,-,-,-,-,-,-,YycH
Cluster_986,220668.lp_1295,5.6400000000000004e-294,805.0,"COG1914@1|root,COG1914@2|Bacteria,1TPT1@1239|Firmicutes,4HAEA@91061|Bacilli,3F49Y@33958|Lactobacillaceae",91061|Bacilli,P,"H( )-stimulated, divalent metal cation uptake system",mntH,-,-,ko:K03322,-,-,-,-,"ko00000,ko02000","2.A.55.2.6,2.A.55.3",-,-,Nramp
Cluster_987,862514.HMPREF0623_0283,1.4799999999999998e-236,659.0,"COG1783@1|root,COG1783@2|Bacteria,1TT2C@1239|Firmicutes,4HE0H@91061|Bacilli",91061|Bacilli,S,"Phage terminase, large subunit, PBSX family",-,-,-,-,-,-,-,-,-,-,-,-,Terminase_6
Cluster_988,334390.LAF_0234,1e-306,837.0,"COG0477@1|root,COG0477@2|Bacteria,1TQIJ@1239|Firmicutes,4HAM0@91061|Bacilli,3FCBR@33958|Lactobacillaceae",91061|Bacilli,EGP,"MFS transporter, metabolite H symporter (MHS) family protein",-,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr"
Cluster_989,1423807.BACO01000037_gene1096,1.07e-273,754.0,"COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,3F3PT@33958|Lactobacillaceae",91061|Bacilli,I,Acetyl-CoA carboxylase biotin carboxylase subunit,accC,-,"6.3.4.14,6.4.1.2",ko:K01961,"ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00376","R00742,R04385","RC00040,RC00253,RC00367","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,CPSase_L_D2"
Cluster_990,220668.lp_1253,0.0,879.0,"COG1249@1|root,COG1249@2|Bacteria,1TS0Z@1239|Firmicutes,4HBYB@91061|Bacilli,3F3K2@33958|Lactobacillaceae",91061|Bacilli,C,Glutathione reductase,gshR3,-,1.8.1.7,ko:K00383,"ko00480,ko04918,map00480,map04918",-,"R00094,R00115",RC00011,"ko00000,ko00001,ko01000",-,-,-,"Pyr_redox_2,Pyr_redox_dim"
Cluster_991,220668.lp_0590,8.06e-314,855.0,"COG0439@1|root,COG0439@2|Bacteria,1VTG5@1239|Firmicutes,4HTGT@91061|Bacilli,3F5P4@33958|Lactobacillaceae",91061|Bacilli,I,Biotin carboxylase C-terminal domain,accC1,-,"6.3.4.14,6.4.1.2",ko:K01961,"ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00376","R00742,R04385","RC00040,RC00253,RC00367","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,CPSase_L_D2"
Cluster_992,220668.lp_0179,0.0,895.0,"COG0366@1|root,COG0366@2|Bacteria,1U7JS@1239|Firmicutes,4HF0J@91061|Bacilli,3F5JM@33958|Lactobacillaceae",91061|Bacilli,G,"Glycogen debranching enzyme, glucanotransferase domain",malS,-,3.2.1.1,ko:K01176,"ko00500,ko01100,ko04973,map00500,map01100,map04973",-,"R02108,R02112,R11262",-,"ko00000,ko00001,ko01000",-,GH13,-,Alpha-amylase
Cluster_993,220668.lp_2118,2.41e-283,778.0,"COG0544@1|root,COG0544@2|Bacteria,1TQQ8@1239|Firmicutes,4H9Q8@91061|Bacilli,3F40B@33958|Lactobacillaceae",91061|Bacilli,D,Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase,tig,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",-,ko:K03545,-,-,-,-,ko00000,-,-,-,"FKBP_C,Trigger_C,Trigger_N"
Cluster_994,220668.lp_2098,0.0,874.0,"COG1409@1|root,COG1409@2|Bacteria,1UQCQ@1239|Firmicutes,4HE2R@91061|Bacilli,3FC19@33958|Lactobacillaceae",91061|Bacilli,S,Calcineurin-like phosphoesterase,-,-,3.1.4.53,ko:K03651,"ko00230,ko02025,map00230,map02025",-,R00191,RC00296,"ko00000,ko00001,ko01000",-,-,-,Metallophos
Cluster_996,666686.B1NLA3E_20065,2.66e-66,226.0,"COG0297@1|root,COG0297@2|Bacteria,1TS85@1239|Firmicutes,4HRRD@91061|Bacilli",91061|Bacilli,G,Glycosyltransferase Family 4,-,-,-,-,-,-,-,-,-,-,-,-,"Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1"
Cluster_997,86416.Clopa_0861,7.369999999999999e-69,232.0,"2CCB5@1|root,34333@2|Bacteria,1VXHR@1239|Firmicutes,252E5@186801|Clostridia",186801|Clostridia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Wzy_C
Cluster_999,220668.lp_0486,0.0,885.0,"COG0399@1|root,COG0399@2|Bacteria,1TPDH@1239|Firmicutes,4IDZ3@91061|Bacilli,3FAKT@33958|Lactobacillaceae",91061|Bacilli,E,DegT/DnrJ/EryC1/StrS aminotransferase family,-,-,-,-,-,-,-,-,-,-,-,-,DegT_DnrJ_EryC1
Cluster_1000,545696.HOLDEFILI_02051,1.59e-48,179.0,"2CCRF@1|root,334T0@2|Bacteria,1VES5@1239|Firmicutes",1239|Firmicutes,S,"Psort location CytoplasmicMembrane, score 9.99",-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_1001,220668.lp_1445,7.38e-309,842.0,"COG0446@1|root,COG0446@2|Bacteria,1TPWW@1239|Firmicutes,4H9U7@91061|Bacilli,3F449@33958|Lactobacillaceae",91061|Bacilli,C,NADH oxidase,npr,-,1.11.1.1,ko:K05910,-,-,-,-,"ko00000,ko01000",-,-,-,"Pyr_redox_2,Pyr_redox_dim"
Cluster_1002,220668.lp_0349,5.19e-309,843.0,"COG0004@1|root,COG0004@2|Bacteria,1TQYG@1239|Firmicutes,4HBGK@91061|Bacilli,3F3X1@33958|Lactobacillaceae",91061|Bacilli,P,ammonium transporter,amt,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,Ammonium_transp
Cluster_1003,220668.lp_0331,1.6600000000000001e-305,834.0,"COG2211@1|root,COG2211@2|Bacteria,1TRA5@1239|Firmicutes,4HBAI@91061|Bacilli,3F3UZ@33958|Lactobacillaceae",91061|Bacilli,G,MFS/sugar transport protein,xylP1,-,-,-,-,-,-,-,-,-,-,-,MFS_2
Cluster_1004,220668.lp_3673,0.0,881.0,"COG3579@1|root,COG3579@2|Bacteria,1TRJN@1239|Firmicutes,4HBZ9@91061|Bacilli,3F3QA@33958|Lactobacillaceae",91061|Bacilli,E,aminopeptidase,pepE,-,3.4.22.40,ko:K01372,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,Peptidase_C1_2
Cluster_1005,220668.lp_1155,2.36e-305,833.0,"COG1455@1|root,COG1455@2|Bacteria,1V5SI@1239|Firmicutes,4HJTK@91061|Bacilli,3F3Z5@33958|Lactobacillaceae",91061|Bacilli,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",pts13C,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,PTS_EIIC
Cluster_1006,220668.lp_2361,1.69e-314,857.0,"COG0766@1|root,COG0766@2|Bacteria,1TPAU@1239|Firmicutes,4H9KI@91061|Bacilli,3F3P8@33958|Lactobacillaceae",91061|Bacilli,M,Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine,murA,-,2.5.1.7,ko:K00790,"ko00520,ko00550,ko01100,map00520,map00550,map01100",-,R00660,RC00350,"ko00000,ko00001,ko01000,ko01011",-,-,-,EPSP_synthase
Cluster_1007,220668.lp_2152,9.589999999999999e-285,781.0,"COG0508@1|root,COG0508@2|Bacteria,1TR5N@1239|Firmicutes,4HA7A@91061|Bacilli,3F3RR@33958|Lactobacillaceae",91061|Bacilli,C,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,pdhC,-,2.3.1.12,ko:K00627,"ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200",M00307,"R00209,R02569","RC00004,RC02742,RC02857","br01601,ko00000,ko00001,ko00002,ko01000",-,-,-,"2-oxoacid_dh,Biotin_lipoyl,E3_binding"
Cluster_1008,220668.lp_1524,2.23e-314,856.0,"COG1215@1|root,COG1215@2|Bacteria,1TR2P@1239|Firmicutes,4HAQN@91061|Bacilli,3F3RY@33958|Lactobacillaceae",91061|Bacilli,M,Glycosyl transferase,yijG,-,-,ko:K11936,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000,ko01003,ko02000","4.D.1.1.2,4.D.1.1.3",GT2,-,"Glyco_tranf_2_3,Glycos_transf_2"
Cluster_1009,220668.lp_1164,2.92e-314,856.0,"COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4HE28@91061|Bacilli,3FC6Y@33958|Lactobacillaceae",91061|Bacilli,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",pts14C,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,PTS_EIIC
Cluster_1010,575594.ACOH01000006_gene337,1.79e-185,530.0,"COG3464@1|root,COG3464@2|Bacteria,1TQ93@1239|Firmicutes,4HC0Q@91061|Bacilli,3F4RB@33958|Lactobacillaceae",91061|Bacilli,L,"PFAM Transposase, IS204 IS1001 IS1096 IS1165",-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_ISL3,HTH_Tnp_ISL3,zf-ISL3"
