query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_252,910964.GEAM_1280,0.0,894.0,"COG4773@1|root,COG4773@2|Bacteria,1MW5E@1224|Proteobacteria,1RMBD@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,receptor,fhuE,"GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944",-,ko:K16088,-,-,-,-,"ko00000,ko02000","1.B.14.1.10,1.B.14.1.3,1.B.14.1.8",-,iSDY_1059.SDY_2048,"Plug,TonB_dep_Rec"
Cluster_253,465817.ETA_04680,0.0,1254.0,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,3X553@551|Erwinia",1236|Gammaproteobacteria,P,TonB dependent receptor,-,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
Cluster_254,1395571.TMS3_0120170,1.37e-113,366.0,"28M9I@1|root,2ZANF@2|Bacteria,1R82B@1224|Proteobacteria,1RNA7@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_255,1399774.JDWH01000002_gene3047,0.0,1015.0,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,3X3MH@547|Enterobacter",1236|Gammaproteobacteria,M,TonB-dependent Receptor Plug Domain,desA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
Cluster_256,465817.ETA_02190,0.0,1389.0,"COG0210@1|root,COG0210@2|Bacteria,1MU0G@1224|Proteobacteria,1RNJI@1236|Gammaproteobacteria,3X5GE@551|Erwinia",1236|Gammaproteobacteria,L,DNA helicase,uvrD,"GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006289,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009628,GO:0009987,GO:0015616,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017116,GO:0022607,GO:0031297,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0034645,GO:0042623,GO:0042802,GO:0043142,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0045005,GO:0046483,GO:0050896,GO:0051259,GO:0051260,GO:0051276,GO:0051716,GO:0065003,GO:0070035,GO:0070581,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360,GO:1901576",3.6.4.12,ko:K03657,"ko03420,ko03430,map03420,map03430",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"UvrD-helicase,UvrD_C"
Cluster_257,465817.ETA_27680,0.0,1282.0,"COG0204@1|root,COG0318@1|root,COG0204@2|Bacteria,COG0318@2|Bacteria,1MWDY@1224|Proteobacteria,1RRXF@1236|Gammaproteobacteria,3X5E2@551|Erwinia",1236|Gammaproteobacteria,I,Plays a role in lysophospholipid acylation. Transfers fatty acids to the 1-position via an enzyme-bound acyl-ACP intermediate in the presence of ATP and magnesium. Its physiological function is to regenerate phosphatidylethanolamine from 2-acyl-glycero-3-phosphoethanolamine (2-acyl-GPE) formed by transacylation reactions or degradation by phospholipase A1,aas,"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006629,GO:0006631,GO:0006644,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008374,GO:0008610,GO:0008654,GO:0008779,GO:0008922,GO:0009058,GO:0009987,GO:0015645,GO:0016020,GO:0016021,GO:0016740,GO:0016746,GO:0016747,GO:0016874,GO:0016877,GO:0016878,GO:0019637,GO:0019752,GO:0031224,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044425,GO:0044464,GO:0071704,GO:0071944,GO:0090407,GO:1901576","2.3.1.40,6.2.1.20",ko:K05939,"ko00071,ko00564,map00071,map00564",-,"R01406,R04864","RC00014,RC00039,RC00041","ko00000,ko00001,ko01000",-,-,iEC042_1314.EC042_3034,"AMP-binding,AMP-binding_C,Acyltransferase"
Cluster_258,634499.EpC_23600,0.0,1305.0,"COG1199@1|root,COG1199@2|Bacteria,1MVCU@1224|Proteobacteria,1RMNX@1236|Gammaproteobacteria,3X4KT@551|Erwinia",1236|Gammaproteobacteria,L,DNA-damage-inducible protein G,dinG,"GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0006950,GO:0006974,GO:0006996,GO:0007154,GO:0008026,GO:0008094,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031668,GO:0032392,GO:0032508,GO:0033554,GO:0033677,GO:0033680,GO:0042623,GO:0048037,GO:0050896,GO:0051276,GO:0051536,GO:0051539,GO:0051540,GO:0051716,GO:0070035,GO:0071103,GO:0071496,GO:0071840,GO:0140097,GO:0140098",3.6.4.12,ko:K03722,-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DEAD,DEAD_2,Helicase_C_2,ResIII"
Cluster_259,634500.EbC_30320,0.0,1229.0,"COG2274@1|root,COG2274@2|Bacteria,1R2T0@1224|Proteobacteria,1SBE1@1236|Gammaproteobacteria,3X4YU@551|Erwinia",1236|Gammaproteobacteria,V,silverDB,cyaB,-,-,ko:K12541,"ko02010,map02010",M00330,-,-,"ko00000,ko00001,ko00002,ko02000,ko02044","3.A.1.109.3,3.A.1.109.4",-,-,"ABC_membrane,ABC_tran"
Cluster_260,634499.EpC_10830,0.0,1075.0,"COG4590@1|root,COG4590@2|Bacteria,1QTTD@1224|Proteobacteria,1T1GK@1236|Gammaproteobacteria,3X4TQ@551|Erwinia",1236|Gammaproteobacteria,P,"phosphate ABC transporter, permease",pstC,-,-,ko:K02037,"ko02010,map02010",M00222,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.7,-,-,BPD_transp_1
Cluster_261,634499.EpC_22440,0.0,1328.0,"COG0116@1|root,COG1092@1|root,COG0116@2|Bacteria,COG1092@2|Bacteria,1MUQM@1224|Proteobacteria,1RNMH@1236|Gammaproteobacteria,3X6AT@551|Erwinia",1236|Gammaproteobacteria,J,Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA,rlmL,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0008990,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360","2.1.1.173,2.1.1.264",ko:K12297,-,-,R07234,RC00003,"ko00000,ko01000,ko03009",-,-,-,"Methyltrans_SAM,THUMP,UPF0020"
Cluster_262,4572.TRIUR3_34977-P1,0.0,1326.0,"COG1024@1|root,KOG1683@2759|Eukaryota,37J3I@33090|Viridiplantae,3GC53@35493|Streptophyta,3KSZ6@4447|Liliopsida,3IBCX@38820|Poales",35493|Streptophyta,I,Belongs to the enoyl-CoA hydratase isomerase family,-,-,-,-,-,-,-,-,-,-,-,-,"3HCDH,3HCDH_N"
Cluster_263,633.DJ40_3194,5e-293,827.0,"COG0739@1|root,COG3179@1|root,COG0739@2|Bacteria,COG3179@2|Bacteria,1N7RP@1224|Proteobacteria,1S0W0@1236|Gammaproteobacteria,41GWB@629|Yersinia",1236|Gammaproteobacteria,M,Peptidase family M23,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_M23
Cluster_264,665029.EAMY_2711,0.0,1317.0,"COG0209@1|root,COG0209@2|Bacteria,1MUJ8@1224|Proteobacteria,1RQQ6@1236|Gammaproteobacteria,3X5SG@551|Erwinia",1236|Gammaproteobacteria,F,Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides,nrdE,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0015949,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990204",1.17.4.1,ko:K00525,"ko00230,ko00240,ko01100,map00230,map00240,map01100",M00053,"R02017,R02018,R02019,R02024",RC00613,"ko00000,ko00001,ko00002,ko01000,ko03400",-,-,iAPECO1_1312.APECO1_3846,"RNR_N,Ribonuc_red_lgC,Ribonuc_red_lgN"
Cluster_265,634500.EbC_08270,0.0,1346.0,"COG1982@1|root,COG1982@2|Bacteria,1MWK4@1224|Proteobacteria,1RMVF@1236|Gammaproteobacteria,3X69D@551|Erwinia",1236|Gammaproteobacteria,E,lysine decarboxylase,ldcC,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006082,GO:0006520,GO:0006553,GO:0006554,GO:0006807,GO:0008150,GO:0008152,GO:0008923,GO:0009056,GO:0009063,GO:0009066,GO:0009068,GO:0009987,GO:0016054,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606","4.1.1.18,4.1.1.19","ko:K01582,ko:K01584","ko00310,ko00330,ko00960,ko01100,ko01110,map00310,map00330,map00960,map01100,map01110",M00133,"R00462,R00566",RC00299,"ko00000,ko00001,ko00002,ko01000",-,-,iSbBS512_1146.SbBS512_E0179,"OKR_DC_1,OKR_DC_1_C,OKR_DC_1_N"
Cluster_266,745277.GRAQ_04603,0.0,1308.0,"COG1966@1|root,COG1966@2|Bacteria,1MWF9@1224|Proteobacteria,1RMG4@1236|Gammaproteobacteria,3FI1U@34037|Rahnella",1236|Gammaproteobacteria,T,5TM C-terminal transporter carbon starvation CstA,cstA,"GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051716,GO:0071496,GO:0071944",-,ko:K06200,-,-,-,-,ko00000,-,-,-,"CstA,CstA_5TM"
Cluster_267,465817.ETA_11930,0.0,1317.0,"COG0280@1|root,COG0857@1|root,COG0280@2|Bacteria,COG0857@2|Bacteria,1QTS5@1224|Proteobacteria,1RMJS@1236|Gammaproteobacteria,3X5WP@551|Erwinia",1236|Gammaproteobacteria,C,belongs to the CobB CobQ family,pta,"GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006083,GO:0006084,GO:0006085,GO:0006091,GO:0006113,GO:0006139,GO:0006163,GO:0006164,GO:0006520,GO:0006566,GO:0006567,GO:0006629,GO:0006631,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008959,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015980,GO:0016053,GO:0016054,GO:0016407,GO:0016740,GO:0016746,GO:0016747,GO:0016999,GO:0017000,GO:0017001,GO:0017144,GO:0018130,GO:0019413,GO:0019427,GO:0019438,GO:0019541,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0042737,GO:0043167,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045733,GO:0046390,GO:0046394,GO:0046395,GO:0046459,GO:0046483,GO:0046872,GO:0046914,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0070689,GO:0071616,GO:0071704,GO:0072329,GO:0072330,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606",2.3.1.8,ko:K13788,"ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200","M00357,M00579","R00230,R00921","RC00004,RC02746,RC02816","ko00000,ko00001,ko00002,ko01000",-,-,"iG2583_1286.G2583_2834,iYL1228.KPN_02688","AAA_26,DRTGG,PTA_PTB"
Cluster_268,4572.TRIUR3_33981-P1,0.0,1358.0,"COG0339@1|root,KOG2089@2759|Eukaryota,37Q7F@33090|Viridiplantae,3GAMR@35493|Streptophyta,3KQE3@4447|Liliopsida,3I6GI@38820|Poales",35493|Streptophyta,O,Peptidase family M3,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_M3
Cluster_269,634499.EpC_22330,0.0,1156.0,"COG1289@1|root,COG1289@2|Bacteria,1MWR1@1224|Proteobacteria,1RNIJ@1236|Gammaproteobacteria,3X52I@551|Erwinia",1236|Gammaproteobacteria,S,FUSC-like inner membrane protein yccS,yccS,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,"FUSC-like,FUSC_2"
Cluster_270,634499.EpC_30030,0.0,1311.0,"COG1982@1|root,COG1982@2|Bacteria,1MWK4@1224|Proteobacteria,1RMVF@1236|Gammaproteobacteria,3X5BV@551|Erwinia",1236|Gammaproteobacteria,E,Ornithine decarboxylase,speC,"GO:0003674,GO:0003824,GO:0004586,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006576,GO:0006595,GO:0006596,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008216,GO:0008295,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0019842,GO:0030170,GO:0034641,GO:0036094,GO:0042401,GO:0043167,GO:0043168,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0097159,GO:0097164,GO:1901363,GO:1901564,GO:1901566,GO:1901576",4.1.1.17,ko:K01581,"ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130",M00134,R00670,RC00299,"ko00000,ko00001,ko00002,ko01000",-,-,iEcHS_1320.EcHS_A3126,"OKR_DC_1,OKR_DC_1_C,OKR_DC_1_N"
Cluster_271,634500.EbC_18400,0.0,1040.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1SK7S@1236|Gammaproteobacteria,3X51W@551|Erwinia",1236|Gammaproteobacteria,S,ImcF-related N-terminal domain,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,ImcF-related_N"
Cluster_272,665029.EAMY_0049,0.0,1324.0,"COG0317@1|root,COG0317@2|Bacteria,1MU44@1224|Proteobacteria,1RN3H@1236|Gammaproteobacteria,3X5DV@551|Erwinia",1236|Gammaproteobacteria,KT,In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance,spoT,"GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008728,GO:0008893,GO:0009116,GO:0009117,GO:0009119,GO:0009150,GO:0009259,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0015949,GO:0015969,GO:0016020,GO:0016740,GO:0016772,GO:0016778,GO:0016787,GO:0016788,GO:0016794,GO:0019637,GO:0019693,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0033865,GO:0033875,GO:0034032,GO:0034035,GO:0034641,GO:0042278,GO:0042578,GO:0042594,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046483,GO:0050896,GO:0051716,GO:0055086,GO:0071496,GO:0071704,GO:0071944,GO:0072521,GO:1901068,GO:1901135,GO:1901360,GO:1901564,GO:1901657","2.7.6.5,3.1.7.2","ko:K00951,ko:K01139","ko00230,map00230",-,"R00336,R00429","RC00002,RC00078","ko00000,ko00001,ko01000,ko03009",-,-,"iECNA114_1301.ECNA114_3794,iECOK1_1307.ECOK1_4092,iECP_1309.ECP_3748,iECS88_1305.ECS88_4065,iECSF_1327.ECSF_3486,iLF82_1304.LF82_2165,iNRG857_1313.NRG857_18145,iUMN146_1321.UM146_18405,iUTI89_1310.UTI89_C4195,ic_1306.c4475","ACT_4,HD_4,RelA_SpoT,TGS"
Cluster_273,1224136.AMFN01000014_gene2591,8.97e-289,813.0,"COG0697@1|root,COG0697@2|Bacteria,1RE9G@1224|Proteobacteria,1T5Z6@1236|Gammaproteobacteria",1236|Gammaproteobacteria,EG,spore germination,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_274,634499.EpC_03650,0.0,1288.0,"COG1185@1|root,COG1185@2|Bacteria,1MVB9@1224|Proteobacteria,1RNBF@1236|Gammaproteobacteria,3X5WY@551|Erwinia",1236|Gammaproteobacteria,J,Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction,pnp,"GO:0000166,GO:0000175,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0004518,GO:0004527,GO:0004532,GO:0004540,GO:0004654,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0008408,GO:0009056,GO:0009057,GO:0009266,GO:0009408,GO:0009628,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0017076,GO:0019001,GO:0019222,GO:0019439,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034655,GO:0035438,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0050896,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901575",2.7.7.8,ko:K00962,"ko00230,ko00240,ko03018,map00230,map00240,map03018",M00394,"R00437,R00438,R00439,R00440",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03016,ko03019",-,-,-,"KH_1,PNPase,RNase_PH,RNase_PH_C,S1"
Cluster_275,465817.ETA_03590,0.0,1249.0,"COG1328@1|root,COG1328@2|Bacteria,1MWMS@1224|Proteobacteria,1RNHS@1236|Gammaproteobacteria,3X4P6@551|Erwinia",1236|Gammaproteobacteria,F,Ribonucleoside-triphosphate reductase,nrdD,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008270,GO:0008998,GO:0009058,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0015949,GO:0016491,GO:0016725,GO:0016728,GO:0017076,GO:0018130,GO:0019001,GO:0019103,GO:0019438,GO:0019637,GO:0019692,GO:0030554,GO:0031250,GO:0032552,GO:0032553,GO:0032554,GO:0032555,GO:0032556,GO:0032558,GO:0032559,GO:0032560,GO:0032564,GO:0032567,GO:0032991,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046385,GO:0046483,GO:0046872,GO:0046914,GO:0051065,GO:0055086,GO:0055114,GO:0071704,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576",1.1.98.6,ko:K21636,"ko00230,ko00240,ko01100,map00230,map00240,map01100",M00053,"R11633,R11634,R11635,R11636",RC00613,"ko00000,ko00001,ko00002,ko01000",-,-,"iECIAI39_1322.ECIAI39_4713,iPC815.YPO3454","ATP-cone,NRDD"
Cluster_276,634500.EbC_37600,0.0,913.0,"COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RWUZ@1236|Gammaproteobacteria,3X74K@551|Erwinia",1236|Gammaproteobacteria,T,diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"EAL,GGDEF"
Cluster_277,465817.ETA_00030,0.0,1277.0,"COG1262@1|root,COG2227@1|root,COG1262@2|Bacteria,COG2227@2|Bacteria,1MUNC@1224|Proteobacteria,1RQI4@1236|Gammaproteobacteria,3X5IY@551|Erwinia",1236|Gammaproteobacteria,H,DinB superfamily,sumf2,-,-,-,-,-,-,-,-,-,-,-,"DinB_2,FGE-sulfatase,Methyltransf_11,Methyltransf_12,Methyltransf_23,Methyltransf_25,Methyltransf_31"
Cluster_278,947842.F1BUK3_9VIRU,1.8199999999999998e-170,512.0,4QAK6@10239|Viruses,10239|Viruses,S,N-acetylmuramoyl-L-alanine amidase activity,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_279,634500.EbC_41980,0.0,1184.0,"28IJR@1|root,2Z8KK@2|Bacteria,1N39T@1224|Proteobacteria,1RN16@1236|Gammaproteobacteria,3X4KQ@551|Erwinia",1236|Gammaproteobacteria,S,Intracellular growth attenuator protein,yrfF,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,IgaA
Cluster_280,634500.EbC_38160,0.0,1102.0,"COG3300@1|root,COG5001@1|root,COG3300@2|Bacteria,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RM8A@1236|Gammaproteobacteria",1236|Gammaproteobacteria,T,Diguanylate cyclase,ydcR,-,2.7.7.65,ko:K21023,"ko02025,map02025",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"EAL,GGDEF,MHYT"
Cluster_281,634500.EbC_18710,0.0,1284.0,"COG0753@1|root,COG0753@2|Bacteria,1MUXZ@1224|Proteobacteria,1RNE7@1236|Gammaproteobacteria,3X78N@551|Erwinia",1236|Gammaproteobacteria,P,Serves to protect cells from the toxic effects of hydrogen peroxide,katE,"GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006970,GO:0006972,GO:0006974,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009628,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0033554,GO:0042221,GO:0042737,GO:0042743,GO:0042744,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070887,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1990748",1.11.1.6,ko:K03781,"ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014",M00532,"R00009,R00602,R02670","RC00034,RC00767,RC02141,RC02755","ko00000,ko00001,ko00002,ko01000",-,-,iECO26_1355.ECO26_2506,"Catalase,Catalase-rel,DJ-1_PfpI"
Cluster_282,717774.Marme_2104,3.27e-194,573.0,"COG1204@1|root,COG1204@2|Bacteria,1N8A5@1224|Proteobacteria,1S0UU@1236|Gammaproteobacteria,1XM7U@135619|Oceanospirillales",135619|Oceanospirillales,L,DEAD-like helicases superfamily,-,-,-,-,-,-,-,-,-,-,-,-,"DEAD,Helicase_C"
Cluster_283,1115515.EV102420_10_00360,0.0,1055.0,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,3XQSA@561|Escherichia",1236|Gammaproteobacteria,P,TonB dependent receptor,foxA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,STN,TonB_dep_Rec"
Cluster_284,35703.DQ02_19950,3.64e-299,838.0,"COG5283@1|root,COG5283@2|Bacteria,1P1DE@1224|Proteobacteria",1224|Proteobacteria,D,"Phage tail tape measure protein, TP901 family",-,-,-,-,-,-,-,-,-,-,-,-,PhageMin_Tail
